korean,english,alt,situation,note,category
이거 국내 배송만 되나요? 해외 배송은 안 되나요?,Is this domestic shipping only? No international delivery?,Can this be shipped overseas or is it limited to domestic?,배송 범위,domestic = 국내 / international = 해외,쇼핑
너 그때 왜 갑자기 연락이 안 됐어? 걱정했잖아,Why did you suddenly go MIA? I was worried about you.,You disappeared on me. I thought something happened to you.,연락 두절,go MIA = 연락 두절되다 / disappeared on me = 갑자기 사라졌다,사교
여기 와이파이 느리다 영상 로딩이 안 돼,The Wi-Fi here is super slow. Videos won't even load.,The internet connection is crawling. I can't stream anything.,인터넷 속도,crawling = 느린 / stream = 스트리밍하다,일상
아침에 빈속에 커피 마시면 속 쓰려,Drinking coffee on an empty stomach gives me heartburn.,I can't do coffee first thing without eating. It wrecks my stomach.,커피 부작용,on an empty stomach = 공복에 / heartburn = 속쓰림,건강
그냥 느끼는 건데 이번 건은 잘 될 것 같아,I just have a feeling this one is going to work out.,I can't explain it but I'm optimistic about this. Something tells me it'll go well.,낙관,work out = 잘 되다 / optimistic = 낙관적인,일상
나 영어 발음이 안 좋아서 말하기가 두려워,My English pronunciation is bad so I'm scared to speak.,I'm self-conscious about my accent. It makes me nervous to talk.,영어 불안,self-conscious = 의식하는 / accent = 억양/발음,일상
여기 계산 따로 해주실 수 있나요? 각자 낼게요,Can we get separate checks please? We'd each like to pay for our own.,Could you split the bill? We're paying individually.,각자 계산,separate checks = 따로 계산 / individually = 각자,식당
새벽에 갑자기 깼는데 다시 잠들기가 어렵더라,I woke up in the middle of the night and couldn't fall back asleep.,I kept waking up at like 3 AM and then just lay there staring at the ceiling.,수면 장애,fall back asleep = 다시 잠들다 / staring at the ceiling = 천장 보며,건강
이거 보험 처리 가능한가요?,Is this covered by insurance?,Can I file an insurance claim for this?,보험,covered by insurance = 보험 적용되는 / insurance claim = 보험 청구,일상
솔직히 이 가격에 이 서비스면 가성비 별로야,Honestly for this price the service is not great value.,The price-to-quality ratio is off. I expected more for what I paid.,가성비,value for money = 가성비 / price-to-quality ratio = 가격 대비 품질,일상
나 어렸을 때 여기 살았어 그때 기억이 아직도 생생해,I lived here when I was a kid. The memories are still so vivid.,This is where I grew up. I remember it like it was yesterday.,유년기,vivid = 생생한 / like it was yesterday = 어제 일처럼,감정
나 혈압이 좀 높은 편이라 짜게 못 먹어,My blood pressure runs a bit high so I can't eat too much salt.,I'm watching my sodium intake because of blood pressure issues.,혈압,blood pressure = 혈압 / sodium intake = 나트륨 섭취,건강
그거 나도 관심 있었는데 같이 하자,I've been interested in that too. Let's do it together.,Count me in! I was actually thinking about trying that myself.,관심 합류,count me in = 나도 끼워줘,사교
유통기한 확인해봐 이거 색이 좀 이상한데,Check the expiration date. The color looks a bit off.,Something about this looks weird. When does it expire?,식품 확인,expiration date = 유통기한 / off = 이상한,일상
일 끝나고 뭐 해? 시간 되면 같이 밥 먹자,What are you doing after work? Want to grab dinner if you're free?,Got plans after work? Let's get food together.,퇴근 후,grab dinner = 저녁 먹다 / got plans = 계획 있어?,사교
이거 충전 다 하는 데 얼마나 걸려?,How long does it take to fully charge?,What's the full charge time on this?,충전 시간,full charge = 완충 / charge time = 충전 시간,일상
나 지금 목이 너무 아파 감기 걸린 것 같아,My throat is killing me. I think I'm coming down with a cold.,I've got a sore throat and I feel a cold coming on.,감기,coming down with = 걸리려고 하는 / sore throat = 인후통,건강
이거 몇 인분이에요? 둘이서 먹기에 충분해요?,How many servings is this? Is it enough for two people?,Will this feed two people or should we order more?,인분,servings = 인분 / feed = 먹이다,식당
그때 내가 왜 그랬는지 모르겠어 후회돼,I don't know why I did that. I really regret it.,Looking back I have no idea what I was thinking. I wish I could take it back.,후회,regret = 후회 / take it back = 되돌리다,감정
이거 양이 좀 많은데 포장해 가도 되나요?,This is a bit too much. Can I take the rest to go?,I can't finish all this. Can I get a box for the leftovers?,남은 음식,leftovers = 남은 음식 / to go = 포장으로,식당
네 번호 좀 알 수 있을까? 연락하고 싶어서,"Could I get your number? I'd like to stay in touch.",Would you mind sharing your contact? I'd love to keep in touch.,연락처 교환,stay in touch / keep in touch = 연락 유지,사교
컨디션 안 좋으면 억지로 나오지 마 쉬어,If you're not feeling well don't force yourself to come. Rest up.,Stay home and recover if you're sick. Don't push yourself.,건강 배려,rest up = 푹 쉬다 / push yourself = 무리하다,건강
이거 시식 가능한가요? 맛 보고 사고 싶어서,Can I try a sample before I buy?,Do you offer tastings? I'd like to try it first.,시식,sample = 시식 / tastings = 시음/시식,쇼핑
나 일요일에는 진짜 아무것도 안 하고 싶어,On Sundays I honestly just want to do absolutely nothing.,Sunday is my do-nothing day. I refuse to be productive.,주말,do-nothing day = 아무것도 안 하는 날 / productive = 생산적인,일상
뉴스에서 봤는데 이번 주 미세먼지가 심하대,I saw on the news that the fine dust levels are bad this week.,The air quality is supposed to be terrible this week according to the forecast.,미세먼지,fine dust = 미세먼지 / air quality = 공기 질,건강
나 이 동네 맛집 다 알아 뭐 먹고 싶어?,I know all the best spots in this neighborhood. What are you craving?,I'm basically the food guide for this area. Name your cuisine.,맛집 추천,craving = 먹고 싶은 / food guide = 맛집 가이드,식당
그건 내가 잘못한 거 맞아 다시는 안 그럴게,"You're right that was my mistake. I won't let it happen again.",I own up to that. I promise it won't happen again.,사과,own up to = 잘못을 인정하다 / won't let it happen again = 다시 안 그럴게,일상
이거 진짜 가볍다 가방에 넣어도 무게 안 느껴져,This is incredibly light. You can barely feel it in your bag.,It's so lightweight I forget it's even in my bag.,제품 장점,lightweight = 가벼운 / barely feel = 거의 느끼지 못하는,쇼핑
그 사람 말은 절대 믿으면 안 돼 맨날 거짓말해,Never trust what they say. They lie all the time.,They have zero credibility. Everything out of their mouth is BS.,신뢰 불가,credibility = 신뢰도 / BS = 헛소리,사교
보조배터리 가져왔어? 오늘 하루종일 밖이잖아,Did you bring a portable charger? We're out all day.,Pack a power bank. We won't be near an outlet for hours.,보조배터리,portable charger / power bank = 보조배터리,일상
거기 맛있어? 리뷰 보니까 별점이 좀 낮던데,Is that place actually good? The ratings seem kind of low.,The reviews are mixed. Is it still worth trying?,맛집 평가,ratings = 별점 / mixed reviews = 엇갈리는 후기,식당
나 라식 했어 안경 벗으니까 세상이 달라 보여,I got LASIK and the world looks completely different without glasses.,Life after LASIK is amazing. I can't believe I waited so long.,라식,LASIK = 라식 / completely different = 완전히 다른,건강
이거 나중에 중고로 팔 수 있어? 리셀 가치 있어?,Can I resell this later? Does it hold its value?,Is there a good resale market for this?,리셀,resell = 재판매 / hold its value = 가치가 유지되다 / resale = 리셀,쇼핑
오늘 커플 할인 되나요? 둘이 같이 왔는데,Is there a couple's discount today? We came together.,Do you offer any deals for couples?,커플 할인,couple's discount = 커플 할인,쇼핑
이거 USB-C 충전기 맞지? A타입이면 안 맞아서,This is a USB-C charger right? It won't work if it's Type-A.,I need to make sure it's USB-C compatible. My phone doesn't take Type-A.,충전기 규격,USB-C / Type-A = 충전 규격 / compatible = 호환되는,일상
그 말 듣고 되게 위로가 됐어 고마워,Hearing that really comforted me. Thank you.,What you said meant a lot. I really needed to hear that.,위로 감사,comforted = 위로된 / meant a lot = 큰 의미가 있었다,감정
나 요즘 조깅 시작했는데 무릎이 좀 아파,I started jogging recently but my knees are bothering me.,I've picked up running but I'm getting some knee pain.,운동 부상,bothering me = 신경 쓰이는 / knee pain = 무릎 통증,건강
이 노래 가사가 진짜 와 닿는다 지금 내 심정이랑 똑같아,These lyrics really resonate with me. They're exactly how I feel right now.,This song perfectly captures what I'm going through. The lyrics are so relatable.,음악 공감,resonate = 공감되다 / relatable = 공감 가는,감정
제가 좀 늦을 수 있는데 먼저 주문하고 계세요,"I might be a bit late, so go ahead and order without me.",Start ordering without me. I'll be there shortly.,지각 알림,go ahead = 먼저 하세요 / shortly = 곧,식당
이 시험 떨어지면 어쩌지 불안해 죽겠어,What if I fail this exam? The anxiety is eating me alive.,I'm so worried about failing. I can barely concentrate.,시험 불안,anxiety eating me alive = 불안감에 잡아먹히는,감정
어디 아파? 얼굴이 안 좋아 보여,Are you okay? You don't look well.,You look pale. Is something wrong?,건강 걱정,don't look well = 안 좋아 보이는 / pale = 창백한,건강
나 원래 새벽형이라 밤에 더 집중이 잘 돼,I'm naturally a night owl so I focus better at night.,I do my best work late at night. Always have.,생활 패턴,night owl = 야행성 / focus better = 집중이 더 잘 되는,일상
이 앱 알림이 너무 많아 좀 줄여야겠다,This app sends way too many notifications. I need to turn some off.,I'm getting notification overload from this app. Time to adjust the settings.,앱 알림,notifications = 알림 / overload = 과부하,일상
그 사람한테 먼저 연락해봐 의외로 반가워할걸,Reach out to them first. They'd probably be happy to hear from you.,Why don't you text them first? They might be pleasantly surprised.,연락 권유,reach out = 연락하다 / pleasantly surprised = 반갑게 놀란,사교
지금 앱으로 예약하면 할인 되던데,There's a discount if you book through the app right now.,The app has a promotion going on. You can save if you reserve online.,앱 할인,book through the app = 앱으로 예약하다 / promotion = 프로모션,쇼핑
이거 진짜 내 스타일이야 첫눈에 반했어,This is totally my style. I fell in love with it at first sight.,Love at first sight! This is exactly what I've been looking for.,취향 저격,love at first sight = 첫눈에 반한 / my style = 내 스타일,쇼핑
피자 한 판 시킬까? 반반으로 하자,Should we order a pizza? Let's do half and half.,Let's get a pizza. You pick one half and I'll pick the other.,피자 주문,half and half = 반반,식당
이제 슬슬 집에 갈 시간이야 내일도 일이 있으니까,We should probably start heading home. I have work tomorrow.,It's getting late and I've got an early morning. Time to call it a night.,귀가,heading home = 집으로 가는 / call it a night = 하루 마무리하다,일상
그 소문 들었어? 사실인지 아닌지 모르겠어,Did you hear that rumor? I have no idea if it's true or not.,There's a rumor going around. I can't tell if there's any truth to it.,소문,rumor = 소문 / truth to it = 사실 여부,사교
밖에 나갈 때 마스크 쓰는 게 좋겠어 미세먼지 심하대,You should wear a mask when you go out. The air quality is bad today.,Better mask up before heading out. The pollution levels are high.,미세먼지,mask up = 마스크 쓰다 / pollution levels = 오염 수치,건강
이 디자인 진짜 심플하면서 세련됐다,This design is really simple yet sophisticated.,Clean and elegant. I love minimalist designs like this.,디자인 칭찬,sophisticated = 세련된 / minimalist = 미니멀한 / elegant = 우아한,일상
이 정도면 충분히 했어 너무 자책하지 마,You've done more than enough. Stop being so hard on yourself.,Give yourself some credit. You worked really hard on this.,위로,being hard on yourself = 자책하는 / give yourself credit = 자신을 인정해,감정
레시피대로 했는데 맛이 다르네 뭐가 잘못된 거지?,I followed the recipe exactly but it tastes different. What went wrong?,I did everything the recipe said but it doesn't taste right. Am I missing something?,요리 실패,followed the recipe = 레시피대로 한 / went wrong = 잘못된,일상
여기 테라스 자리 있나요? 밖에서 먹고 싶어서,Do you have any outdoor seating? We'd like to eat outside.,Is the terrace open? We'd prefer to sit outside.,야외석,outdoor seating = 야외석 / terrace = 테라스,식당
다이어트 중인데 자꾸 야식이 땡겨,I'm on a diet but I keep craving late-night snacks.,Midnight cravings are killing my diet. I have zero willpower at night.,다이어트,cravings = 갈망 / willpower = 의지력,건강
와 여기 진짜 핫플이네 사람 엄청 많다,This place is a total hotspot. It's packed with people.,No wonder this place went viral. It's absolutely buzzing.,핫플레이스,hotspot = 핫플 / buzzing = 활기찬,일상
나 요즘 명품 대신 가성비 좋은 거 찾아,I've been looking for affordable quality instead of luxury brands lately.,I'm over designer stuff. I want good quality without the crazy markup.,가성비,affordable = 합리적인 / markup = 마진/가격 차이,쇼핑
그래서 결국 누가 이겼어? 결과 알려줘,So who won in the end? Tell me the result.,I missed the ending. Who came out on top?,결과 궁금,came out on top = 이긴 / result = 결과,일상
이 노래 틀어줘 기분 전환 좀 하게,Play this song for me. I need to change my mood.,Put on some music. I need a pick-me-up.,기분 전환,pick-me-up = 기분 전환 / put on music = 음악 틀다,일상
나 주사 맞는 거 너무 무서워 바늘 공포증이야,I'm terrified of needles. I have a needle phobia.,Getting shots is my worst nightmare. I can't even look.,주사 공포,needle phobia = 바늘 공포증 / shots = 주사,건강
그 사람이랑은 안 맞아 성격 차이가 너무 커,We're just not compatible. Our personalities are too different.,We don't get along at all. We're like oil and water.,성격 차이,compatible = 맞는 / oil and water = 물과 기름,사교
이거 정말 잘 산 것 같아 후회 없어,I think this was a really good purchase. No regrets.,This was money well spent. I'm completely satisfied with it.,만족,no regrets = 후회 없는 / money well spent = 잘 쓴 돈,쇼핑
내일 일찍 일어나야 하니까 알람 여러 개 맞춰놔야겠다,I need to wake up early tomorrow so I'm setting multiple alarms.,Better set like five alarms. I cannot afford to oversleep tomorrow.,알람,multiple alarms = 여러 개 알람 / oversleep = 늦잠 자다,일상
그래 다음에 보자 오늘 즐거웠어,Alright see you next time. Today was fun.,It was great hanging out. Let's do this again soon.,작별,hanging out = 함께 시간 보내는 / do this again = 또 하자,인사
이거 할인 쿠폰 적용 가능한가요?,Can I use a discount coupon on this?,Is this eligible for any coupons or promo codes?,쿠폰,discount coupon = 할인 쿠폰 / promo codes = 프로모션 코드,쇼핑
나 원래 선택장애야 메뉴판 보면 30분은 고민해,I'm the most indecisive person ever. I stare at the menu for at least thirty minutes.,I have the worst time choosing from menus. It takes me forever to decide.,우유부단,indecisive = 우유부단한 / takes forever = 영원히 걸리다,일상
그 사람 내 스타일이야 소개팅 주선해줘,They're my type. Set me up on a blind date with them.,I'm interested in them. Can you introduce us?,소개팅,blind date = 소개팅 / set me up = 주선해줘,사교
나 요즘 넷플릭스 다큐만 봐 드라마보다 재밌어,I've been watching nothing but Netflix documentaries lately. Better than dramas.,I'm on a documentary kick. They're way more interesting than scripted shows.,콘텐츠,on a kick = ~에 빠진 / scripted shows = 대본 있는 프로그램,일상
여기 흡연 구역 어디예요?,Where's the smoking area?,Is there a designated smoking spot around here?,흡연 구역,smoking area = 흡연 구역 / designated = 지정된,일상
이거 유기농인지 아닌지 어떻게 구별해?,How can you tell if this is organic or not?,What should I look for to know if it's genuinely organic?,유기농 확인,tell = 구별하다 / genuinely = 진짜로,쇼핑
그냥 솔직하게 말해줘 나 감당할 수 있어,Just be straight with me. I can handle it.,Give it to me straight. I'm ready to hear the truth.,솔직함 요구,be straight = 솔직하게 / handle it = 감당하다,일상
주말에 빨래하고 청소하면 하루가 다 가,By the time I do laundry and clean on weekends the entire day is gone.,Weekends disappear between chores. Laundry and cleaning eat up everything.,주말 가사,chores = 집안일 / eat up = 다 차지하다,일상
수고하셨습니다 오늘도 고생하셨어요,Great work today. You've had a long day.,Thanks for all your hard work today. Get some rest.,퇴근 인사,hard work = 수고 / get some rest = 푹 쉬세요,인사
이 브랜드 A/S가 좋은 편이야?,Does this brand have good after-sales service?,How's the warranty support for this brand? Are they responsive?,A/S,after-sales service = A/S / warranty support = 보증 서비스 / responsive = 응답 빠른,쇼핑
아무리 생각해도 이해가 안 돼 말이 안 되잖아,No matter how much I think about it I can't make sense of it.,I've been going over it in my head and it just doesn't add up.,이해 불가,make sense of = 이해하다 / doesn't add up = 앞뒤가 안 맞다,일상
다음에 만나면 커피 한 잔 살게 빚진 게 있으니까,I owe you one. Let me buy you coffee next time we meet.,Next time I see you coffee's on me. I need to pay you back for that favor.,빚 갚기,owe you one = 빚진 게 있다 / on me = 내가 사는,사교
나 엄청 겁쟁이야 공포영화 못 봐,I'm such a scaredy-cat. I can't watch horror movies at all.,I'm the biggest chicken when it comes to scary movies.,겁쟁이,scaredy-cat / chicken = 겁쟁이 / horror movies = 공포영화,일상
그냥 집에서 해 먹자 나가기 귀찮아,Let's just cook at home. I'm too lazy to go out.,I don't feel like eating out. Let's whip something up at home.,집밥,whip something up = 후딱 만들다 / eating out = 외식,식당
몸무게 좀 늘려야 해 너무 말랐어,I need to gain some weight. I'm too skinny.,I'm trying to bulk up. I could use a few more pounds.,체중 증가,gain weight = 체중 늘리다 / bulk up = 벌크업/체중 늘리다,건강
나 편식이 심해서 먹을 수 있는 게 별로 없어,I'm a really picky eater so there's not much I can eat.,I have a limited palate. I'm pretty selective with food.,편식,picky eater = 편식하는 사람 / selective = 까다로운,식당
이 향초 냄새 진짜 좋다 어디서 산 거야?,This candle smells amazing. Where did you get it?,I love this scent. What brand is this candle?,생활용품,scent = 향 / candle = 향초,쇼핑
나 매운 거 진짜 못 먹어 순한 맛으로 주세요,I really can't handle spicy food. Can I get the mild version please?,Make mine as mild as possible. My stomach can't take anything hot.,매운맛,mild = 순한 / can't handle = 못 먹는,식당
그 사람 월급 얼마 받는지 물어보면 실례야,It's rude to ask someone how much they make.,Asking about someone's salary is kind of a taboo topic.,예절,rude = 무례한 / taboo = 금기,사교
피곤하긴 한데 자기 전에 스트레칭은 해야겠다,I'm tired but I should stretch before bed.,Even though I'm exhausted I need to do my nighttime stretches.,스트레칭,stretch = 스트레칭 / nighttime = 자기 전,건강
이 주변에 약국이랑 편의점 같이 있는 데 없어?,Is there a pharmacy and convenience store near each other around here?,Any place nearby that has both a drugstore and a corner store?,편의시설,pharmacy = 약국 / corner store = 동네 가게,일상
이거 몇 칼로리야? 다이어트 중이라 신경 쓰여,How many calories is this? I'm on a diet so I need to watch it.,What's the calorie count on this? I'm tracking what I eat.,칼로리,calories = 칼로리 / tracking = 기록하는,건강
이거 직구로 사면 훨씬 싸,Buying this through direct overseas purchase is way cheaper.,If you order it directly from abroad the price drops significantly.,해외직구,direct overseas purchase = 해외직구 / drops significantly = 크게 떨어지다,쇼핑
그래 이 정도면 만족해 더 바라면 욕심이지,I'm satisfied with this. Wanting more would be greedy.,This is more than enough. I shouldn't push my luck.,만족,push my luck = 행운을 시험하다,일상
이거 무료 체험 기간이 있어? 써보고 결정하고 싶어,Is there a free trial period? I want to try it before I commit.,Can I test it out first? I'd like to see if it's worth subscribing to.,무료 체험,free trial = 무료 체험 / commit = 결정하다,쇼핑
나 옛날 사진 보다가 웃겨 죽는 줄 알았어,I was looking at old photos and I almost died laughing.,Going through my old pictures had me cracking up. What was I wearing?,추억,cracking up = 배 잡고 웃는,일상
이거 교환하려면 어디로 가야 해요?,Where do I go to exchange this?,Which counter handles exchanges?,교환,exchange = 교환 / counter = 카운터,쇼핑
무리하지 마 천천히 해도 돼 시간은 충분해,Don't overdo it. Take your time. There's plenty of time.,No rush. Go at your own pace. We have all the time in the world.,격려,go at your own pace = 네 속도로 해 / plenty of time = 시간 충분,일상
그거 나도 해봤는데 생각보다 어려워,I've tried that too and it's harder than you'd think.,It looks easy but trust me it's way more challenging than it seems.,경험 공유,harder than you'd think = 생각보다 어려운,일상
전화 왔는데 모르는 번호라 안 받았어,I got a call from an unknown number so I didn't pick up.,Some random number called me. I let it go to voicemail.,전화,unknown number = 모르는 번호 / go to voicemail = 음성메시지로 넘기다,일상
그래 솔직히 말할게 네 요리는 좀 짜,I'll be honest with you. Your cooking is a bit salty.,Don't take this the wrong way but you might want to ease up on the salt.,솔직한 피드백,don't take this the wrong way = 나쁘게 듣지 마 / ease up on = ~을 줄이다,일상
코가 막혀서 맛을 못 느끼겠어,My nose is so stuffed up I can't taste anything.,I've completely lost my sense of taste because of this congestion.,코막힘,stuffed up = 막힌 / congestion = 코막힘,건강
나 그 뉴스 보고 충격받았어 말이 안 나왔어,I was shocked when I saw that news. I was completely at a loss for words.,That news hit me hard. I literally had no words.,충격,at a loss for words = 할 말을 잃은 / hit me hard = 크게 충격을 준,감정
이 가게 단골이야 매번 올 때마다 잘 해줘,"I'm a regular here. They always treat me well.",I come here all the time. The staff knows me by now.,단골,regular = 단골 / knows me by now = 이제 나를 알아보는,식당
고맙다는 말 밖에 할 수가 없네 정말 감사해,"All I can say is thank you. I truly appreciate it.",Words can't express how grateful I am. Thank you from the bottom of my heart.,감사,from the bottom of my heart = 진심으로 / grateful = 감사한,감정
이 구두 좀 깔창 넣으면 편할 것 같은데,These shoes would be more comfortable with insoles.,I think adding insoles would make a big difference comfort-wise.,신발,insoles = 깔창 / comfort-wise = 편안함 면에서,쇼핑
요즘 날씨 진짜 변덕스럽다 아침에는 춥고 낮에는 더워,The weather has been so unpredictable lately. Cold in the morning and hot by afternoon.,I never know what to wear these days. The temperature swings are crazy.,날씨,unpredictable = 변덕스러운 / temperature swings = 기온 변화,일상
이거 포인트 적립 되나요?,Can I earn points on this purchase?,Does this qualify for the rewards program?,포인트,earn points = 포인트 적립 / rewards program = 적립 프로그램,쇼핑
나 진짜 귀찮은데 해야 하니까 하는 거야,I really don't feel like doing this but I have no choice.,I'm only doing this because I have to. Not because I want to.,의무감,have no choice = 선택의 여지가 없는,일상
여기 냉난방이 안 돼? 왜 이렇게 추워?,Is there no heating in here? Why is it so cold?,Does this place not have climate control? I'm freezing.,실내 온도,heating = 난방 / climate control = 냉난방,일상
이 향이 너무 독해 환기 좀 시키자,This smell is too strong. Let's air the room out.,Open a window. The fumes are overwhelming.,환기,air out = 환기하다 / fumes = 연기/냄새,일상
나 요즘 비타민 챙겨 먹고 있어 면역력 높이려고,I've been taking vitamins lately to boost my immune system.,I'm on a vitamin regimen now. Trying to stay healthy.,건강 관리,boost immune system = 면역력 높이다 / regimen = 관리 계획,건강
이 색깔 실물이 더 예뻐 화면으로는 색감이 안 나와,The color is even prettier in person. The screen doesn't capture it right.,This looks way better in real life. Photos don't show the true color.,색상,in person / in real life = 실물로 / true color = 실제 색상,쇼핑
와 벌써 이 시간이야? 시간 가는 줄 몰랐네,Wow is it that time already? I completely lost track of time.,I had no idea it was this late. Time just flew by.,시간 감각,lost track of time = 시간 가는 줄 몰랐다 / flew by = 훌쩍 지나간,일상
일단 먹어봐 생각보다 맛있을걸,Just try it first. You might like it more than you think.,Give it a taste. It's better than it looks I promise.,음식 권유,give it a taste = 맛봐 / better than it looks = 보기보다 나은,식당
오늘 운동 빡세게 했더니 온몸이 쑤셔,I worked out really hard today and my whole body is sore.,I pushed myself too hard at the gym. Everything aches.,근육통,sore = 아픈 / aches = 쑤시다,건강
나 노래방 가고 싶어 스트레스 풀어야 해,I want to go to karaoke. I need to let off some steam.,Let's hit the noraebang. I need to sing my stress away.,노래방,karaoke = 노래방 / let off steam = 스트레스 풀다,사교
여기 테이블 예약 돼 있는 건가요? 빈 것 같은데,Is this table reserved? It looks empty.,Is anyone sitting here or can we take this spot?,예약석,reserved = 예약된 / take this spot = 이 자리 차지하다,식당
나 그 얘기 처음 듣는데? 왜 나한테만 안 알려줬어?,That's the first I'm hearing about it. Why wasn't I told?,I'm completely out of the loop. How come nobody told me?,소외감,out of the loop = 소식을 모르는 / how come = 왜,감정
이거 방수 되나요? 비 올 때도 쓸 수 있어야 하는데,Is this waterproof? I need to be able to use it in the rain.,Does it hold up in the rain? Water resistance is a must for me.,제품 기능,waterproof = 방수 / water resistance = 방수성,쇼핑
그래 인생 뭐 있어 하고 싶은 거 하면서 살자,Life's too short. Let's just do what makes us happy.,You only live once right? Might as well enjoy it.,인생관,YOLO = You only live once / might as well = 차라리,일상
내일 날씨 좋으면 소풍 가자 비 오면 취소야,Let's have a picnic tomorrow if the weather's nice. If it rains we cancel.,We'll go for a picnic weather permitting. Rain plan is just staying home.,소풍,weather permitting = 날씨가 허락하면 / rain plan = 우천 시 계획,일상
저 사람 왜 저렇게 쳐다봐? 뭐 묻었나?,Why is that person staring at me like that? Do I have something on my face?,Am I imagining things or is someone staring? Is there something on me?,당황,staring = 쳐다보는 / something on my face = 얼굴에 뭐 묻은,일상
요즘 배달앱 수수료가 너무 비싸졌어,Delivery app fees have gotten ridiculously expensive lately.,The service charges on food delivery apps are insane now.,배달,delivery app fees = 배달앱 수수료 / service charges = 서비스 요금,일상
컴퓨터 새로 사야 하는데 맥으로 갈까 윈도우로 갈까,I need a new computer. Should I go Mac or Windows?,I'm torn between getting a Mac or a PC. What do you think?,기기 선택,torn between = 사이에서 갈등 / Mac vs Windows = 맥 vs 윈도우,쇼핑
드디어 금요일이다 이번 주 진짜 길었어,Finally it's Friday. This week felt like an eternity.,TGIF! This has been the longest week ever.,금요일,TGIF = Thank God It's Friday / eternity = 영원,일상
너 진짜 요리 실력 늘었다 전에는 라면도 못 끓였잖아,Your cooking has really improved. You couldn't even make ramen before.,Look at you cooking like a pro now. You've come a long way.,성장 칭찬,improved = 향상된 / come a long way = 많이 성장한,일상
통화 품질이 안 좋아 다시 전화할게,The call quality is terrible. Let me call you back.,I keep breaking up. Hang up and I'll try again.,통화 품질,call quality = 통화 품질 / breaking up = 끊기는,일상
그 사람 보는 눈이 높아 아무나 안 만나,They have high standards. They don't just date anyone.,They're super selective when it comes to relationships.,연애,high standards = 높은 기준 / selective = 까다로운,사교
이 운동화 쿠션이 진짜 좋다 오래 걸어도 안 아파,The cushioning on these sneakers is amazing. I can walk all day without pain.,These shoes have incredible support. My feet don't get tired at all.,운동화,cushioning = 쿠션 / support = 지지력,쇼핑
그 사고 소식 듣고 너무 놀랐어 다행히 크게 안 다쳤대,I was so shocked to hear about the accident. Thankfully nobody was seriously hurt.,That accident news scared me. I'm relieved the injuries weren't severe.,사고,thankfully = 다행히 / severe = 심각한,일상
이거 스팸 문자야 무시해 누르면 안 돼,That's a spam text. Ignore it. Don't click on anything.,It's a scam message. Whatever you do don't tap any links.,스팸,spam / scam = 스팸/사기 / don't tap = 누르지 마,일상
아 벌써 배고파 점심 먹은 지 2시간밖에 안 됐는데,I'm already hungry again. It's only been two hours since lunch.,How am I hungry already? I just ate.,배고픔,already hungry = 벌써 배고픈,일상
나 야채 싫어하는데 건강 때문에 억지로 먹고 있어,I hate vegetables but I force myself to eat them for my health.,I'm making myself eat my veggies even though I can't stand them.,편식,force myself = 억지로 / can't stand = 싫어하는,건강
이 노트북 성능이 전에 쓰던 거보다 훨씬 좋아,This laptop's performance is way better than my old one.,The upgrade was totally worth it. This thing runs so much smoother.,성능,performance = 성능 / runs smoother = 더 부드럽게 돌아가는,쇼핑
지금 출발해도 늦을 것 같아 서두르자,Even if we leave now we'll probably be late. Let's hurry.,We're already cutting it close. We need to move.,서두르기,cutting it close = 빠듯한 / move = 움직이다,일상
고생 많았어 오늘 하루 수고했어,You worked hard today. Great job.,Well done today. Go home and get some well-deserved rest.,수고 인사,well-deserved rest = 마땅히 받을 만한 휴식,인사
나 혼밥 자주 해 혼자 먹는 거 전혀 안 어색해,I eat alone all the time. I'm totally comfortable dining solo.,Solo dining is my thing. I actually prefer eating alone sometimes.,혼밥,dining solo = 혼밥 / comfortable = 편한,식당
피부가 건조해서 갈라지고 있어 보습 크림 필요해,My skin is so dry it's cracking. I need a moisturizer.,I need a heavy-duty moisturizer. My skin is peeling from the dryness.,건조함,moisturizer = 보습 크림 / cracking/peeling = 갈라지는,건강
이건 선물용이에요 따로 포장 좀 부탁드려요,"This is a gift. Could you wrap it separately, please?",Can I get this gift-wrapped with a ribbon and everything?,선물 포장,gift-wrapped = 선물 포장된 / separately = 따로,쇼핑
너 시력 괜찮아? 요즘 눈 자주 비비는 것 같은데,Is your eyesight okay? I've noticed you rubbing your eyes a lot lately.,You keep squinting. Maybe you should get your eyes checked.,시력,eyesight = 시력 / squinting = 눈을 가늘게 뜨는,건강
우리 엄마가 해준 된장찌개가 세상에서 제일 맛있어,My mom's doenjang-jjigae is the best in the entire world.,Nobody makes soybean paste stew like my mother. It's unmatched.,집밥 그리움,unmatched = 비할 바 없는,식당
결혼식 축의금 얼마나 하는 게 적당해?,How much should I give as a wedding gift? What's appropriate?,What's the standard amount for wedding cash gifts these days?,결혼식,wedding gift = 축의금 / appropriate = 적절한,사교
이거 한정판이래 지금 안 사면 품절될 수도 있어,This is a limited edition. If you don't buy it now it might sell out.,It's limited stock. Once it's gone it's gone.,한정판,limited edition = 한정판 / sell out = 품절되다,쇼핑
나 옛날에 여기서 첫 데이트 했었는데 추억이다,I had my first date here back in the day. Good memories.,This is where we went on our first date. Takes me back.,추억,back in the day = 옛날에 / takes me back = 추억에 잠기게 하다,감정
